,box_id,match_id,dice_score,iou,detected_class,confidence_score,experiment
21162,21162,0,0.0,0.0,boat,0.4337746202945709,1
21163,21163,0,0.0,0.0,boat,0.4337746202945709,1
21164,21164,-1,0.0,0.0,None,0.0,1
21165,21165,-1,0.0,0.0,None,0.0,1
21166,21166,-1,0.0,0.0,None,0.0,1
21167,21167,-1,0.0,0.0,None,0.0,1
21168,21168,0,0.8035108679725517,0.664468546637744,apple,0.7514148950576782,1
21169,21169,4,0.028370370319148665,0.014364955198407055,person,0.41731396317481995,2
21170,21170,1,0.10956956282584003,0.05772532188841202,person,0.7297658324241638,2
21171,21171,1,0.07486916517423128,0.03871279941930801,person,0.7297658324241638,2
21172,21172,0,0.0,0.0,boat,0.7428812384605408,2
21173,21173,0,0.0,0.0,boat,0.7428812384605408,2
21174,21174,-1,0.0,0.0,None,0.0,2
21175,21175,-1,0.0,0.0,None,0.0,2
21176,21176,-1,0.0,0.0,None,0.0,2
21177,21177,-1,0.0,0.0,None,0.0,2
21178,21178,1,0.11244848372575494,0.05938662825591166,clock,0.542687177658081,2
21179,21179,0,0.0,0.0,clock,0.6111605763435364,2
21180,21180,3,0.29551282921586275,0.17250891475476016,clock,0.3599820137023926,2
21181,21181,4,0.35510118959241804,0.2149125723023735,clock,0.2649632394313812,2
21182,21182,4,0.053768868808304005,0.02748175040012492,clock,0.2649632394313812,2
21183,21183,3,0.5440915470434182,0.36971881759192504,clock,0.3599820137023926,2
21184,21184,0,0.6536383910258614,0.4807801017524025,clock,0.6111605763435364,2
21185,21185,0,0.0,0.0,clock,0.6111605763435364,2
21186,21186,0,0.0,0.0,clock,0.6111605763435364,2
21187,21187,2,0.47627012221155823,0.31042863455589925,clock,0.4648285210132599,2
21188,21188,0,0.0,0.0,clock,0.6111605763435364,2
21189,21189,1,0.665096279945447,0.4950464774951076,clock,0.542687177658081,2
21190,21190,3,0.11545298631586255,0.06095563139931741,potted plant,0.7474046349525452,2
21191,21191,6,0.7624114470928245,0.606641804297638,potted plant,0.4469887912273407,2
21192,21192,0,0.5922237630756517,0.41481436981857506,potted plant,0.8537389039993286,2
21193,21193,5,0.22471138622028453,0.12603302021410312,potted plant,0.4948529601097107,2
21194,21194,2,0.7312878957983184,0.5665231055756024,potted plant,0.7803525328636169,2
21195,21195,1,0.7082681392114857,0.5391476709613479,potted plant,0.7915647029876709,2
21196,21196,0,0.0,0.0,train,0.5250663161277771,2
21197,21197,0,0.003927906046328577,0.0019528389396084559,train,0.5250663161277771,2
21198,21198,0,0.7610426575072528,0.605961699546518,train,0.5250663161277771,2
21199,21199,0,0.33711200562890237,0.2005832353739036,train,0.5250663161277771,2
21200,21200,-1,0.0,0.0,None,0.0,2
21201,21201,-1,0.0,0.0,None,0.0,2
21202,21202,-1,0.0,0.0,None,0.0,2
21203,21203,0,0.017856129111080518,0.008892298076649905,toothbrush,0.4942414462566376,2
21204,21204,0,0.07987879373855346,0.04094879674066913,toothbrush,0.4942414462566376,2
21205,21205,0,0.04350605075269204,0.02191190192734644,toothbrush,0.4942414462566376,2
21206,21206,0,0.13546330105060062,0.07153944793143012,toothbrush,0.4942414462566376,2
21207,21207,0,0.09903623496068971,0.05126397066600853,toothbrush,0.4942414462566376,2
21208,21208,0,0.04461560818391974,0.0223572727675997,toothbrush,0.4942414462566376,2
21209,21209,0,0.7489087834575048,0.5857163181106843,toothbrush,0.4942414462566376,2
21210,21210,0,0.017322138471545182,0.008590495151716256,toothbrush,0.4942414462566376,2
21211,21211,0,0.0,0.0,bowl,0.2793252170085907,2
21212,21212,0,0.013347428557526053,0.006686688955629852,bowl,0.2793252170085907,2
21213,21213,0,0.0,0.0,bowl,0.2793252170085907,2
21214,21214,0,0.0,0.0,bowl,0.2793252170085907,2
21215,21215,0,0.0,0.0,bowl,0.2793252170085907,2
21216,21216,0,0.0,0.0,bowl,0.2793252170085907,2
21217,21217,0,0.0,0.0,bowl,0.2793252170085907,2
21218,21218,0,0.5051001049941266,0.3347405843795134,bowl,0.2793252170085907,2
21219,21219,0,0.0,0.0,bowl,0.2793252170085907,2
21220,21220,0,0.0,0.0,bowl,0.2793252170085907,2
21221,21221,0,0.02014439365233273,0.010157194679564692,person,0.7897525429725647,2
21222,21222,2,0.0611324745849454,0.03141554761611433,person,0.746303379535675,2
21223,21223,2,0.5175985466986769,0.33936507936507937,person,0.746303379535675,2
21224,21224,0,0.0,0.0,person,0.7897525429725647,2
21225,21225,0,0.0,0.0,person,0.7897525429725647,2
21226,21226,0,0.6674271277379811,0.4908447773616313,zebra,0.9277791380882263,2
21227,21227,0,0.0,0.0,zebra,0.9277791380882263,2
21228,21228,4,0.7817088236930813,0.6358381502890174,vase,0.32820048928260803,2
21229,21229,1,0.041156600528844206,0.020859367490147072,cup,0.7152097821235657,2
21230,21230,3,0.5485127276869083,0.37521815008726006,cup,0.329660564661026,2
21231,21231,7,0.6413788372020275,0.46697388632872505,bowl,0.2945545017719269,2
21232,21232,6,0.8766322785488119,0.7731802516297803,bowl,0.3145896792411804,2
21233,21233,1,0.8367731305079753,0.704323570432357,cup,0.7152097821235657,2
21234,21234,0,0.510996578457274,0.34180257851765034,bed,0.8001788258552551,2
21235,21235,0,0.22081184832509465,0.12360936153285156,bed,0.8001788258552551,2
21236,21236,0,0.41299959573999184,0.25916825607992994,bed,0.8001788258552551,2
21237,21237,0,0.32126043899977813,0.190591817980588,bed,0.8001788258552551,2
21238,21238,0,0.3391536469223976,0.20336343606343335,bed,0.8001788258552551,2
21239,21239,0,0.0,0.0,fire hydrant,0.7000766396522522,2
21240,21240,0,0.10733300558582193,0.056595559425337394,fire hydrant,0.7000766396522522,2
21241,21241,0,0.0,0.0,fire hydrant,0.7000766396522522,2
21242,21242,0,0.0,0.0,fire hydrant,0.7000766396522522,2
21243,21243,0,0.0,0.0,fire hydrant,0.7000766396522522,2
21244,21244,-1,0.0,0.0,None,0.0,2
21245,21245,-1,0.0,0.0,None,0.0,2
21246,21246,-1,0.0,0.0,None,0.0,2
21247,21247,-1,0.0,0.0,None,0.0,2
21248,21248,-1,0.0,0.0,None,0.0,2
21249,21249,-1,0.0,0.0,None,0.0,2
21250,21250,-1,0.0,0.0,None,0.0,2
21251,21251,0,0.0,0.0,sports ball,0.6434645652770996,2
21252,21252,0,0.3998290444304141,0.24801189149015235,sports ball,0.6434645652770996,2
21253,21253,0,0.037207355694440836,0.018945587500567743,sports ball,0.6434645652770996,2
21254,21254,0,0.0,0.0,boat,0.6852371692657471,2
21255,21255,0,0.0,0.0,boat,0.6852371692657471,2
21256,21256,5,0.25320487256637575,0.1442166344294004,boat,0.26397907733917236,2
21257,21257,2,0.020831369663873504,0.01048127313813164,boat,0.47833865880966187,2
21258,21258,5,0.08407686592486854,0.04381575870937573,boat,0.26397907733917236,2
21259,21259,0,0.5306837257236384,0.3531949312483149,boat,0.6852371692657471,2
21260,21260,0,0.0,0.0,boat,0.6852371692657471,2
21261,21261,0,0.0,0.0,boat,0.6852371692657471,2
21262,21262,5,0.1674668003067623,0.0904882783335822,boat,0.26397907733917236,2
21263,21263,0,0.0,0.0,boat,0.6852371692657471,2
21264,21264,0,0.0,0.0,boat,0.6852371692657471,2
21265,21265,0,0.0,0.0,boat,0.6852371692657471,2
21266,21266,-1,0.0,0.0,None,0.0,2
21267,21267,-1,0.0,0.0,None,0.0,2
21268,21268,-1,0.0,0.0,None,0.0,2
21269,21269,-1,0.0,0.0,None,0.0,2
21270,21270,-1,0.0,0.0,None,0.0,2
21271,21271,-1,0.0,0.0,None,0.0,2
21272,21272,0,0.14863396993979736,0.0799803183296252,cake,0.5841525197029114,2
21273,21273,0,0.4269317802614538,0.270373452527003,cake,0.5841525197029114,2
21274,21274,0,0.12637167387481804,0.06719228558437212,cake,0.5841525197029114,2
21275,21275,0,0.12637167387481804,0.06719228558437212,cake,0.5841525197029114,2
21276,21276,0,0.1793013619814519,0.09811625156212775,cake,0.5841525197029114,2
21277,21277,0,0.17917081999205545,0.0980289745873005,cake,0.5841525197029114,2
21278,21278,0,0.09013362146808387,0.04701600481296428,cake,0.5841525197029114,2
21279,21279,-1,0.0,0.0,None,0.0,2
21280,21280,-1,0.0,0.0,None,0.0,2
21281,21281,-1,0.0,0.0,None,0.0,2
21282,21282,-1,0.0,0.0,None,0.0,2
21283,21283,-1,0.0,0.0,None,0.0,2
21284,21284,0,0.0,0.0,boat,0.7728387117385864,2
21285,21285,0,0.0,0.0,boat,0.7728387117385864,2
21286,21286,1,0.022019247697809358,0.01111596524440561,person,0.5124285817146301,2
21287,21287,0,0.0726002746209006,0.037143628024102884,boat,0.7728387117385864,2
21288,21288,0,0.0,0.0,boat,0.7728387117385864,2
21289,21289,0,0.7055268401316284,0.5323067632850241,boat,0.7728387117385864,2
21290,21290,2,0.6555885185075844,0.47545189504373175,boat,0.48904281854629517,2
21291,21291,-1,0.0,0.0,None,0.0,2
21292,21292,-1,0.0,0.0,None,0.0,2
21293,21293,-1,0.0,0.0,None,0.0,2
21294,21294,-1,0.0,0.0,None,0.0,3
21295,21295,-1,0.0,0.0,None,0.0,3
21296,21296,0,0.0,0.0,boat,0.8580994009971619,3
21297,21297,0,0.0,0.0,boat,0.8580994009971619,3
21298,21298,1,0.8556941638593905,0.7426774224527034,car,0.9204020500183105,3
21299,21299,3,0.751190293714376,0.5924430808977879,car,0.9061451554298401,3
21300,21300,7,0.6769411946604226,0.49702541914548404,car,0.789643406867981,3
21301,21301,0,0.7696779480469808,0.6221573104127496,vase,0.9788803458213806,3
21302,21302,3,0.8646045624055503,0.7535493265380415,vase,0.883608341217041,3
21303,21303,2,0.9415623209699028,0.8577586206896551,vase,0.8936789035797119,3
21304,21304,1,0.9389490916833757,0.8599382080329557,vase,0.9072780013084412,3
21305,21305,2,0.9313662031560387,0.8624338624338624,suitcase,0.9143930673599243,3
21306,21306,6,0.9549607358042906,0.903667995260153,suitcase,0.6929518580436707,3
21307,21307,4,0.6418122384657104,0.4681260880838612,suitcase,0.8558115363121033,3
21308,21308,2,0.7178173153049316,0.553141154823447,apple,0.25846999883651733,3
21309,21309,0,0.0,0.0,bird,0.419988214969635,3
21310,21310,-1,0.0,0.0,None,0.0,3
21311,21311,-1,0.0,0.0,None,0.0,3
21312,21312,2,0.0818382087724215,0.04214798626287855,potted plant,0.788494884967804,3
21313,21313,0,0.0,0.0,toilet,0.9052577614784241,3
21314,21314,1,0.7585195936125145,0.5909232688708671,boat,0.7862555980682373,3
21315,21315,-1,0.0,0.0,None,0.0,3
21316,21316,-1,0.0,0.0,None,0.0,3
21317,21317,6,0.8158861730953854,0.6834273487648318,cup,0.26193925738334656,3
21318,21318,0,0.7653355705215281,0.6127690802348337,bench,0.936553418636322,3
21319,21319,-1,0.0,0.0,None,0.0,3
21320,21320,0,0.838419947744288,0.7166365555821598,toaster,0.6003508567810059,3
21321,21321,0,0.6714120569310389,0.49925396503767017,bird,0.7429625988006592,3
21322,21322,0,0.800961586514457,0.6609813234067133,chair,0.9438750147819519,3
21323,21323,3,0.75749052087035,0.6018546365914786,potted plant,0.3695361614227295,3
21324,21324,0,0.9232628434895422,0.8520413790061098,tv,0.9449205994606018,3
21325,21325,0,0.33552507147454314,0.19743431047093907,bird,0.7341665625572205,3
21326,21326,1,0.6398786825405931,0.46025738077214234,bird,0.6092605590820312,3
21327,21327,0,0.45501805648310734,0.28821981876644254,bird,0.7341665625572205,3
21328,21328,0,0.6204734425179934,0.44183460736622654,bird,0.9181605577468872,3
21329,21329,1,0.7305333455810247,0.5626566416040101,bird,0.8938906788825989,3
21330,21330,0,0.0,0.0,bird,0.9181605577468872,3
21331,21331,0,0.4914091289889858,0.3228564482143822,horse,0.9197896122932434,3
21332,21332,0,0.03347678603098488,0.016757164946600022,toothbrush,0.300914466381073,3
21333,21333,1,0.841601562791084,0.7208862043318534,tennis racket,0.3108351230621338,3
21334,21334,0,0.007628388502928757,0.00380581292617176,person,0.9047964811325073,3
21335,21335,0,0.0,0.0,person,0.8667675852775574,3
21336,21336,4,0.4870147297958668,0.31736625514403294,chair,0.2699357867240906,3
21337,21337,0,0.0,0.0,person,0.8667675852775574,3
21338,21338,-1,0.0,0.0,None,0.0,1
21339,21339,-1,0.0,0.0,None,0.0,1
21340,21340,-1,0.0,0.0,None,0.0,1
21341,21341,-1,0.0,0.0,None,0.0,1
21342,21342,-1,0.0,0.0,None,0.0,1
21343,21343,0,0.0,0.0,clock,0.6111605763435364,1
21344,21344,0,0.0,0.0,boat,0.7728387117385864,1
21345,21345,0,0.0,0.0,boat,0.7728387117385864,1
21346,21346,-1,0.0,0.0,None,0.0,1
21347,21347,-1,0.0,0.0,None,0.0,1
21348,21348,-1,0.0,0.0,None,0.0,1
21349,21349,0,0.0,0.0,person,0.5646956562995911,1
21350,21350,2,0.010958070496549155,0.005485356058379861,person,0.39820003509521484,1
21351,21351,0,0.0,0.0,person,0.7170681953430176,1
21352,21352,-1,0.0,0.0,None,0.0,1
21353,21353,0,0.002073078072559159,0.0010343206393982134,boat,0.4337746202945709,1
21354,21354,2,0.4758451084967387,0.3098428736567196,bowl,0.8564753532409668,1
21355,21355,-1,0.0,0.0,None,0.0,1
21356,21356,-1,0.0,0.0,None,0.0,1
21357,21357,-1,0.0,0.0,None,0.0,1
21358,21358,0,0.9198232558289771,0.8432979551694464,vase,0.6989216208457947,1
21359,21359,2,0.8822051872601802,0.7818258348143298,potted plant,0.28596338629722595,1
21360,21360,0,0.07046478745625331,0.0360301922396509,toothbrush,0.4942414462566376,1
21361,21361,0,0.05803180814057749,0.0294178152643489,toothbrush,0.4942414462566376,1
21362,21362,0,0.002250563556645817,0.0011056058310470497,toothbrush,0.4942414462566376,1
21363,21363,0,0.0,0.0,toothbrush,0.4942414462566376,1
21364,21364,-1,0.0,0.0,None,0.0,1
21365,21365,0,0.0,0.0,person,0.84309983253479,1
21366,21366,0,0.038306765421038974,0.019325270528325906,bowl,0.6862986087799072,1
21367,21367,1,0.8490613915474609,0.7268929503916449,apple,0.45084452629089355,1
21368,21368,0,0.0,0.0,boat,0.7835574150085449,1
21369,21369,3,0.16863942924918598,0.09177839116719243,apple,0.3696921169757843,2
21370,21370,0,0.0,0.0,horse,0.28700146079063416,2
21371,21371,0,0.0,0.0,horse,0.28700146079063416,2
21372,21372,0,0.0,0.0,horse,0.28700146079063416,2
21373,21373,0,0.0,0.0,horse,0.28700146079063416,2
21374,21374,0,0.0,0.0,horse,0.8720242381095886,2
21375,21375,-1,0.0,0.0,None,0.0,2
21376,21376,7,0.6844960333977156,0.513902205177373,bicycle,0.4738909900188446,2
21377,21377,0,0.0,0.0,umbrella,0.8038278818130493,2
21378,21378,0,0.0748988529189121,0.03886406396989652,fire hydrant,0.7000766396522522,2
21379,21379,0,0.0,0.0,person,0.8988277912139893,2
21380,21380,0,0.0,0.0,person,0.8988277912139893,2
21381,21381,1,0.7721378056073674,0.6257901239010231,stop sign,0.29855966567993164,2
21382,21382,-1,0.0,0.0,None,0.0,2
21383,21383,-1,0.0,0.0,None,0.0,2
21384,21384,-1,0.0,0.0,None,0.0,2
21385,21385,-1,0.0,0.0,None,0.0,2
21386,21386,0,0.7802636124455843,0.6316139767054908,chair,0.7782192826271057,2
21387,21387,0,0.5870476494058453,0.41093525179856116,chair,0.7782192826271057,2
21388,21388,2,0.057427780462404425,0.029486548556430445,person,0.32654842734336853,2
21389,21389,0,0.0,0.0,person,0.5031694769859314,2
21390,21390,0,0.0,0.0,car,0.9145500659942627,2
21391,21391,0,0.0,0.0,car,0.9145500659942627,2
21392,21392,5,0.8633306131823422,0.7476436822337184,orange,0.2734692096710205,2
21393,21393,0,0.0,0.0,pizza,0.28493085503578186,2
21394,21394,0,0.0,0.0,umbrella,0.3778686225414276,2
21395,21395,0,0.5842940131103611,0.40581173890459976,scissors,0.3449244499206543,2
21396,21396,-1,0.0,0.0,None,0.0,3
21397,21397,-1,0.0,0.0,None,0.0,3
21398,21398,-1,0.0,0.0,None,0.0,3
21399,21399,0,0.7435962912308508,0.5829419902959917,bird,0.9010188579559326,3
21400,21400,0,0.17349640276198097,0.09342486781511172,bird,0.9010188579559326,3
21401,21401,0,0.0,0.0,banana,0.5427215099334717,3
21402,21402,1,0.6387226849462158,0.46545638720501414,car,0.8466423749923706,3
21403,21403,0,0.0,0.0,car,0.8636839389801025,3
21404,21404,-1,0.0,0.0,None,0.0,3
21405,21405,-1,0.0,0.0,None,0.0,3
21406,21406,-1,0.0,0.0,None,0.0,3
21407,21407,-1,0.0,0.0,None,0.0,3
21408,21408,-1,0.0,0.0,None,0.0,3
21409,21409,-1,0.0,0.0,None,0.0,3
21410,21410,-1,0.0,0.0,None,0.0,3
21411,21411,-1,0.0,0.0,None,0.0,3
21412,21412,-1,0.0,0.0,None,0.0,3
21413,21413,-1,0.0,0.0,None,0.0,3
21414,21414,0,0.7228011538195755,0.5576814185665325,teddy bear,0.9497585892677307,3
21415,21415,13,0.7049661214585106,0.5366662572165581,cake,0.3416914939880371,3
21416,21416,1,0.8573747238246154,0.7367467149977345,cup,0.9441801309585571,3
21417,21417,0,0.714203954738191,0.5496340488344916,boat,0.9036352634429932,3
21418,21418,0,0.15961832879614238,0.08640289526854504,boat,0.9036352634429932,3
21419,21419,0,0.158941757983656,0.08598572587567167,boat,0.9036352634429932,3
21420,21420,0,0.15497253683174367,0.08349039155936801,boat,0.9036352634429932,3
21421,21421,0,0.0,0.0,person,0.6216270923614502,3
21422,21422,0,0.0,0.0,person,0.6216270923614502,3
21423,21423,0,0.0,0.0,person,0.6216270923614502,3
21424,21424,0,0.0,0.0,person,0.6216270923614502,3
21425,21425,0,0.0,0.0,bench,0.463126003742218,3
21426,21426,0,0.0,0.0,bench,0.463126003742218,3
21427,21427,3,0.0016681043309896301,0.0008251797713073205,bench,0.2916443645954132,3
21428,21428,3,0.3576393229154957,0.2170197904540163,bench,0.2916443645954132,3
21429,21429,-1,0.0,0.0,None,0.0,3
21430,21430,-1,0.0,0.0,None,0.0,3
21431,21431,-1,0.0,0.0,None,0.0,3
21432,21432,0,0.9062877235608903,0.8198117880138682,cake,0.915643036365509,3
21433,21433,1,0.87316224144049,0.7570656691604323,cake,0.8892634510993958,3
21434,21434,0,0.6433093527860541,0.470860323494046,sandwich,0.881668746471405,3
21435,21435,1,0.9224107198059445,0.8495485368241651,banana,0.4878664016723633,3
21436,21436,0,0.9548579293898445,0.9074341697790957,sandwich,0.881668746471405,3
21437,21437,1,0.02508650461174654,0.0126920695671751,clock,0.7364396452903748,3
21438,21438,-1,0.0,0.0,None,0.0,3
21439,21439,-1,0.0,0.0,None,0.0,3
21440,21440,-1,0.0,0.0,None,0.0,3
21441,21441,0,0.8610609300047181,0.746448316887116,boat,0.7555438280105591,3
21442,21442,0,0.8428094275122331,0.717865389549303,clock,0.9278017282485962,3
21443,21443,1,0.9118392646146763,0.8243996569468267,cup,0.8619123101234436,3
21444,21444,0,0.0,0.0,clock,0.9278017282485962,3
21445,21445,0,0.8659197409204978,0.7593428025452611,pizza,0.9680526256561279,3
21446,21446,0,0.11740532303470151,0.061912773392002074,pizza,0.9680526256561279,3
21447,21447,0,0.8051711850330224,0.6677491520531139,elephant,0.9603946208953857,3
21448,21448,-1,0.0,0.0,None,0.0,4
21449,21449,-1,0.0,0.0,None,0.0,4
21450,21450,-1,0.0,0.0,None,0.0,4
21451,21451,-1,0.0,0.0,None,0.0,4
21452,21452,-1,0.0,0.0,None,0.0,4
21453,21453,0,0.42958320998091915,0.27244148170593135,bench,0.9591473937034607,4
21454,21454,0,0.11272368885362404,0.059380508687987915,bird,0.9155541062355042,4
21455,21455,1,0.3853099729036736,0.2345110928512736,bird,0.8867584466934204,4
21456,21456,0,0.45552585797826906,0.2940868828366015,tie,0.9526929259300232,4
21457,21457,0,0.0,0.0,person,0.8297984600067139,4
21458,21458,0,0.0,0.0,person,0.8297984600067139,4
21459,21459,-1,0.0,0.0,None,0.0,4
21460,21460,-1,0.0,0.0,None,0.0,4
21461,21461,1,0.00928054663688516,0.004648040076434437,zebra,0.7669401168823242,4
21462,21462,0,0.0,0.0,zebra,0.9047589302062988,4
21463,21463,0,0.0,0.0,surfboard,0.6507948040962219,4
21464,21464,1,0.9528006023413726,0.8983889914415171,tv,0.9388476014137268,4
21465,21465,3,0.8280045612837985,0.6956895411873595,potted plant,0.8346235156059265,4
21466,21466,0,0.0077005573723517165,0.003831502480510276,potted plant,0.9507166147232056,4
21467,21467,0,0.5750644310137351,0.39924783343325887,potted plant,0.9507166147232056,4
21468,21468,-1,0.0,0.0,None,0.0,4
21469,21469,-1,0.0,0.0,None,0.0,4
21470,21470,-1,0.0,0.0,None,0.0,4
21471,21471,0,0.0,0.0,potted plant,0.5857630968093872,4
21472,21472,0,0.0,0.0,potted plant,0.5857630968093872,4
21473,21473,0,0.6367273546987195,0.4617144675019577,chair,0.7515117526054382,4
21474,21474,0,0.02451707632683067,0.012228282224981532,chair,0.7515117526054382,4
21475,21475,0,0.19640938910300706,0.10860110139079529,broccoli,0.9206092357635498,4
21476,21476,0,0.0,0.0,broccoli,0.9206092357635498,4
21477,21477,0,0.0,0.0,broccoli,0.9206092357635498,4
21478,21478,0,0.39050815015191714,0.2410915910743675,broccoli,0.9206092357635498,4
21479,21479,-1,0.0,0.0,None,0.0,4
21480,21480,1,0.0530274784459242,0.027195309227977103,bench,0.2613754868507385,4
21481,21481,0,0.03291445606636887,0.016713522197163953,clock,0.8849514722824097,4
21482,21482,0,0.29471568427761097,0.16979921251278035,potted plant,0.6652289628982544,4
21483,21483,0,0.4909740151341705,0.31952748366122224,potted plant,0.6652289628982544,4
21484,21484,-1,0.0,0.0,None,0.0,4
21485,21485,-1,0.0,0.0,None,0.0,4
21486,21486,-1,0.0,0.0,None,0.0,4
21487,21487,-1,0.0,0.0,None,0.0,4
21488,21488,-1,0.0,0.0,None,0.0,4
21489,21489,3,0.06255515071464755,0.03224859761363732,person,0.3730575442314148,4
21490,21490,0,0.7464715561880967,0.5866553232863393,car,0.73166823387146,4
21491,21491,-1,0.0,0.0,None,0.0,4
21492,21492,-1,0.0,0.0,None,0.0,1
21493,21493,-1,0.0,0.0,None,0.0,1
21494,21494,-1,0.0,0.0,None,0.0,1
21495,21495,-1,0.0,0.0,None,0.0,1
21496,21496,-1,0.0,0.0,None,0.0,1
21497,21497,0,0.44986911673419183,0.28812064185499453,horse,0.2781713902950287,1
21498,21498,0,0.0,0.0,horse,0.2781713902950287,1
21499,21499,-1,0.0,0.0,None,0.0,1
21500,21500,-1,0.0,0.0,None,0.0,1
21501,21501,0,0.22934232715008432,0.12898945219462402,bed,0.8001788258552551,1
21502,21502,-1,0.0,0.0,None,0.0,1
21503,21503,-1,0.0,0.0,None,0.0,1
21504,21504,0,0.5296179828699115,0.35725429017160687,bird,0.3496435284614563,1
21505,21505,0,0.7507717174173936,0.594380834138042,orange,0.6370442509651184,1
21506,21506,0,0.2048949577663609,0.11356250105609408,teddy bear,0.30577608942985535,1
21507,21507,0,0.19600563334577462,0.10810311011487812,teddy bear,0.30577608942985535,1
21508,21508,0,0.5115972792163388,0.33979626986860884,potted plant,0.8537389039993286,1
21509,21509,6,0.6790411627122812,0.5075627784032503,potted plant,0.4469887912273407,1
21510,21510,5,0.5532076873118906,0.3738476544064437,potted plant,0.4948529601097107,1
21511,21511,0,0.7252775910399676,0.5630466162859812,chair,0.885055661201477,1
21512,21512,0,0.0,0.0,chair,0.885055661201477,1
21513,21513,0,0.0,0.0,chair,0.885055661201477,1
21514,21514,0,0.0,0.0,cake,0.35799065232276917,1
21515,21515,0,0.15798994153923823,0.08523102805984498,cake,0.35799065232276917,1
21516,21516,0,0.6374543338865778,0.46252479798712925,vase,0.8351450562477112,1
21517,21517,0,0.0,0.0,person,0.6032917499542236,1
21518,21518,0,0.0,0.0,person,0.6032917499542236,1
21519,21519,-1,0.0,0.0,None,0.0,1
21520,21520,-1,0.0,0.0,None,0.0,1
21521,21521,-1,0.0,0.0,None,0.0,1
21522,21522,-1,0.0,0.0,None,0.0,1
21523,21523,-1,0.0,0.0,None,0.0,1
21524,21524,0,0.0,0.0,person,0.8584157824516296,1
21525,21525,0,0.1761129200538375,0.09606602475928473,person,0.8584157824516296,1
21526,21526,-1,0.0,0.0,None,0.0,1
21527,21527,-1,0.0,0.0,None,0.0,1
21528,21528,-1,0.0,0.0,None,0.0,1
21529,21529,0,0.387022086824067,0.23603438452201056,vase,0.48487886786460876,1
21530,21530,0,0.0,0.0,vase,0.48487886786460876,1
21531,21531,1,0.8162055953624516,0.6842929886408148,vase,0.3998253643512726,1
21532,21532,-1,0.0,0.0,None,0.0,1
21533,21533,-1,0.0,0.0,None,0.0,1
21534,21534,-1,0.0,0.0,None,0.0,2
21535,21535,-1,0.0,0.0,None,0.0,2
21536,21536,-1,0.0,0.0,None,0.0,2
21537,21537,-1,0.0,0.0,None,0.0,2
21538,21538,0,0.0,0.0,person,0.5226625800132751,2
21539,21539,0,0.0,0.0,person,0.5226625800132751,2
21540,21540,0,0.0,0.0,person,0.5226625800132751,2
21541,21541,-1,0.0,0.0,None,0.0,2
21542,21542,-1,0.0,0.0,None,0.0,2
21543,21543,-1,0.0,0.0,None,0.0,2
21544,21544,-1,0.0,0.0,None,0.0,2
21545,21545,-1,0.0,0.0,None,0.0,2
21546,21546,0,0.6682511655947275,0.49635885196744384,bird,0.28846946358680725,2
21547,21547,0,0.5075646475191204,0.33663793103448275,bird,0.28846946358680725,2
21548,21548,-1,0.0,0.0,None,0.0,2
21549,21549,-1,0.0,0.0,None,0.0,2
21550,21550,-1,0.0,0.0,None,0.0,2
21551,21551,1,0.006000079952802482,0.003008435226745086,person,0.5713223814964294,2
21552,21552,0,0.0,0.0,person,0.6455686688423157,2
21553,21553,2,0.02637511588950215,0.013327637761640325,person,0.545153021812439,2
21554,21554,0,0.05742524532890495,0.02946887492861222,person,0.6455686688423157,2
21555,21555,-1,0.0,0.0,None,0.0,2
21556,21556,-1,0.0,0.0,None,0.0,2
21557,21557,-1,0.0,0.0,None,0.0,2
21558,21558,-1,0.0,0.0,None,0.0,2
21559,21559,-1,0.0,0.0,None,0.0,2
21560,21560,-1,0.0,0.0,None,0.0,2
21561,21561,-1,0.0,0.0,None,0.0,2
21562,21562,-1,0.0,0.0,None,0.0,2
21563,21563,-1,0.0,0.0,None,0.0,2
21564,21564,-1,0.0,0.0,None,0.0,2
21565,21565,-1,0.0,0.0,None,0.0,2
21566,21566,-1,0.0,0.0,None,0.0,2
21567,21567,-1,0.0,0.0,None,0.0,2
21568,21568,-1,0.0,0.0,None,0.0,2
21569,21569,-1,0.0,0.0,None,0.0,2
21570,21570,0,0.0,0.0,knife,0.555392861366272,2
21571,21571,0,0.0,0.0,knife,0.555392861366272,2
21572,21572,0,0.0,0.0,knife,0.555392861366272,2
21573,21573,0,0.8357234692523136,0.7060453192193186,knife,0.555392861366272,2
21574,21574,0,0.006838522392364609,0.003423462350223522,knife,0.555392861366272,2
21575,21575,-1,0.0,0.0,None,0.0,2
21576,21576,-1,0.0,0.0,None,0.0,2
21577,21577,-1,0.0,0.0,None,0.0,2
21578,21578,-1,0.0,0.0,None,0.0,2
21579,21579,-1,0.0,0.0,None,0.0,2
21580,21580,0,0.0,0.0,person,0.7897525429725647,2
21581,21581,0,0.023163157208804235,0.011695524338451486,person,0.7897525429725647,2
21582,21582,0,0.0,0.0,person,0.7897525429725647,2
21583,21583,0,0.20882209020702647,0.11572392319667878,person,0.7897525429725647,2
21584,21584,0,0.8382076263412254,0.7105899673993059,frisbee,0.7271132469177246,2
21585,21585,2,0.17509879955647129,0.09537086237614478,cake,0.5812118649482727,2
21586,21586,2,0.2473078111331338,0.1402385690924994,cake,0.5812118649482727,2
